1.238866373896598816e-01 3.125861883163452148e-01 4.476100504398345947e-01 9.809361398220062256e-02 3.200124204158782959e-01 5.491280555725097656e-01 9.754046797752380371e-02 3.175516128540039062e-01 5.545668005943298340e-01 9.403075277805328369e-02 3.754449486732482910e-01 6.212758421897888184e-01 9.231673926115036011e-02 3.756425380706787109e-01 5.278527140617370605e-01 1.836498379707336426e-01 4.878190755844116211e-01 7.151770591735839844e-01 1.862996965646743774e-01 3.982757329940795898e-01 5.492579340934753418e-01 3.682145476341247559e-01 5.339034795761108398e-01 7.424008846282958984e-01 3.494449853897094727e-01 4.597485363483428955e-01 5.375574231147766113e-01 4.907508492469787598e-01 4.327374696731567383e-01 5.230281949043273926e-01 4.659648239612579346e-01 3.978407382965087891e-01 2.953685820102691650e-01 4.926256239414215088e-01 5.107145905494689941e-01 9.047781229019165039e-01 4.973223805427551270e-01 4.179524183273315430e-01 7.790302038192749023e-01 7.096159458160400391e-01 4.975691735744476318e-01 9.406501650810241699e-01 6.983205080032348633e-01 4.124120473861694336e-01 6.391530632972717285e-01 9.197416305541992188e-01 5.533711910247802734e-01 8.034307360649108887e-01 8.172183632850646973e-01 6.525429487228393555e-01 8.082814216613769531e-01
1.335930228233337402e-01 3.212831318378448486e-01 3.562164306640625000e-01 1.091930642724037170e-01 3.282972574234008789e-01 4.346487522125244141e-01 1.080617383122444153e-01 3.266073465347290039e-01 4.798036217689514160e-01 1.023430749773979187e-01 3.853899240493774414e-01 5.296570062637329102e-01 1.004341095685958862e-01 3.858635425567626953e-01 4.384021759033203125e-01 1.848513334989547729e-01 5.072221159934997559e-01 6.968783736228942871e-01 1.861027479171752930e-01 4.196648001670837402e-01 6.004573106765747070e-01 3.604724407196044922e-01 5.769719481468200684e-01 6.876688003540039062e-01 3.369656801223754883e-01 4.957658052444458008e-01 3.728350400924682617e-01 4.901214540004730225e-01 4.534686505794525146e-01 4.564084410667419434e-01 4.547324776649475098e-01 4.391355514526367188e-01 1.894009262323379517e-01 4.962632060050964355e-01 5.298374891281127930e-01 8.642488718032836914e-01 5.002366900444030762e-01 4.341397285461425781e-01 7.318625450134277344e-01 7.074903845787048340e-01 5.484254360198974609e-01 7.421617507934570312e-01 6.887885928153991699e-01 4.154390096664428711e-01 7.288450002670288086e-01 9.031834006309509277e-01 6.358094215393066406e-01 6.091885566711425781e-01 8.189481496810913086e-01 6.277184486389160156e-01 6.615678071975708008e-01
1.403697729110717773e-01 3.212162256240844727e-01 3.626136183738708496e-01 1.176000833511352539e-01 3.272760808467864990e-01 4.168839156627655029e-01 1.164035871624946594e-01 3.251552879810333252e-01 4.330821037292480469e-01 1.057939231395721436e-01 3.789139688014984131e-01 5.119513869285583496e-01 1.046248674392700195e-01 3.804087936878204346e-01 6.276903748512268066e-01 1.827643811702728271e-01 4.901861250400543213e-01 6.673418283462524414e-01 1.793977022171020508e-01 4.210932850837707520e-01 4.648305773735046387e-01 3.471079170703887939e-01 5.636236071586608887e-01 6.724962592124938965e-01 3.207338452339172363e-01 4.954275190830230713e-01 3.706041872501373291e-01 4.776015281677246094e-01 4.553394913673400879e-01 5.310044288635253906e-01 4.291893839836120605e-01 4.358853697776794434e-01 1.548017263412475586e-01 4.904666543006896973e-01 5.291990637779235840e-01 9.021859765052795410e-01 4.940939843654632568e-01 4.294100701808929443e-01 7.127338647842407227e-01 6.874066591262817383e-01 5.687729716300964355e-01 7.874168157577514648e-01 6.560762524604797363e-01 3.595655560493469238e-01 7.941377162933349609e-01 8.904240131378173828e-01 6.663467884063720703e-01 6.598845720291137695e-01 8.393501639366149902e-01 5.607342123985290527e-01 6.335808038711547852e-01
1.140987128019332886e-01 3.143990635871887207e-01 4.913880825042724609e-01 9.384840726852416992e-02 3.173044919967651367e-01 5.461949706077575684e-01 9.309639036655426025e-02 3.150091469287872314e-01 5.280536413192749023e-01 9.608051180839538574e-02 3.703931570053100586e-01 6.467772722244262695e-01 9.310439974069595337e-02 3.691082596778869629e-01 4.473353624343872070e-01 1.828043311834335327e-01 4.684023857116699219e-01 7.559447884559631348e-01 1.818855553865432739e-01 4.079258441925048828e-01 7.452948689460754395e-01 3.587880134582519531e-01 5.382833480834960938e-01 6.895572543144226074e-01 3.398025631904602051e-01 4.675772488117218018e-01 4.066728949546813965e-01 4.837541580200195312e-01 4.408025145530700684e-01 4.517934620380401611e-01 4.439418315887451172e-01 4.171468019485473633e-01 1.931872069835662842e-01 4.854782819747924805e-01 5.205520391464233398e-01 8.817477822303771973e-01 4.841395914554595947e-01 4.101806282997131348e-01 6.894571185111999512e-01 6.963483691215515137e-01 5.692368745803833008e-01 8.678483963012695312e-01 6.623089313507080078e-01 3.504059910774230957e-01 9.113121032714843750e-01 9.191594123840332031e-01 6.624236106872558594e-01 7.045450806617736816e-01 8.513345718383789062e-01 4.604246616363525391e-01 6.600939035415649414e-01
1.144089400768280029e-01 3.056131899356842041e-01 5.677134394645690918e-01 9.201529622077941895e-02 3.100789487361907959e-01 4.611630737781524658e-01 8.999035507440567017e-02 3.098840713500976562e-01 4.656260013580322266e-01 9.347043931484222412e-02 3.602850139141082764e-01 6.340024471282958984e-01 8.903256058692932129e-02 3.644942045211791992e-01 6.735237240791320801e-01 1.838057041168212891e-01 4.536557197570800781e-01 8.089641332626342773e-01 1.814645379781723022e-01 3.826244473457336426e-01 5.657267570495605469e-01 3.549779951572418213e-01 5.086275935173034668e-01 7.028662562370300293e-01 3.433401584625244141e-01 4.399187862873077393e-01 5.073757767677307129e-01 4.969003498554229736e-01 4.417320489883422852e-01 4.372001290321350098e-01 4.710011184215545654e-01 4.010773897171020508e-01 2.704653441905975342e-01 4.913648664951324463e-01 5.008593797683715820e-01 9.113535284996032715e-01 4.919770359992980957e-01 3.941873908042907715e-01 7.228530049324035645e-01 7.032112479209899902e-01 5.667858123779296875e-01 8.366190791130065918e-01 6.718170642852783203e-01 3.443242311477661133e-01 9.189606308937072754e-01 9.228423833847045898e-01 6.512708067893981934e-01 5.261787772178649902e-01 8.673701882362365723e-01 3.888279199600219727e-01 7.603522539138793945e-01
1.226814910769462585e-01 3.382893800735473633e-01 5.088390111923217773e-01 9.947597980499267578e-02 3.409017622470855713e-01 5.768297314643859863e-01 9.927023202180862427e-02 3.395554423332214355e-01 5.123588442802429199e-01 9.681454300880432129e-02 3.880776166915893555e-01 6.648815274238586426e-01 9.366180747747421265e-02 3.863348364830017090e-01 5.144926309585571289e-01 1.857514828443527222e-01 4.628205299377441406e-01 7.547071576118469238e-01 1.851379573345184326e-01 4.250294566154479980e-01 6.914238333702087402e-01 3.448317646980285645e-01 5.169520378112792969e-01 5.111182928085327148e-01 3.419592976570129395e-01 4.655137956142425537e-01 5.242758989334106445e-01 5.028277635574340820e-01 4.734850525856018066e-01 5.558374524116516113e-01 4.646155834197998047e-01 4.357411265373229980e-01 2.064447849988937378e-01 4.958046972751617432e-01 5.129832625389099121e-01 9.137168526649475098e-01 4.926772415637969971e-01 4.291650056838989258e-01 7.431309819221496582e-01 7.183979153633117676e-01 5.928840637207031250e-01 6.683679223060607910e-01 7.002745866775512695e-01 3.730581104755401611e-01 8.577693700790405273e-01 9.303287863731384277e-01 6.713061332702636719e-01 6.832773089408874512e-01 9.026778340339660645e-01 3.605738282203674316e-01 5.926672220230102539e-01
1.357823759317398071e-01 3.785468339920043945e-01 5.728293061256408691e-01 1.152657940983772278e-01 3.834415972232818604e-01 6.672855019569396973e-01 1.151653379201889038e-01 3.803775310516357422e-01 7.014124393463134766e-01 1.092746853828430176e-01 4.273250997066497803e-01 5.369342565536499023e-01 1.038464680314064026e-01 4.193964600563049316e-01 5.081372857093811035e-01 1.963713020086288452e-01 4.773640036582946777e-01 8.653478622436523438e-01 1.969238519668579102e-01 4.565645158290863037e-01 8.418974280357360840e-01 3.596264421939849854e-01 5.189858675003051758e-01 6.226981878280639648e-01 3.606143593788146973e-01 4.874595701694488525e-01 6.375522613525390625e-01 5.112206935882568359e-01 4.917468726634979248e-01 5.153179168701171875e-01 5.017591714859008789e-01 4.670774340629577637e-01 3.069289028644561768e-01 4.979318678379058838e-01 5.233441591262817383e-01 8.630102276802062988e-01 4.940617084503173828e-01 4.572899937629699707e-01 8.280433416366577148e-01 7.198688983917236328e-01 6.019333600997924805e-01 7.294014096260070801e-01 7.065971493721008301e-01 4.093308746814727783e-01 8.704024553298950195e-01 9.255094528198242188e-01 6.804119348526000977e-01 7.795606851577758789e-01 9.021970033645629883e-01 3.558659255504608154e-01 6.965467333793640137e-01
1.327656358480453491e-01 3.853861391544342041e-01 5.364757180213928223e-01 1.126189678907394409e-01 3.923151195049285889e-01 4.693497419357299805e-01 1.139276623725891113e-01 3.863200545310974121e-01 5.087302327156066895e-01 1.158675327897071838e-01 4.320674836635589600e-01 5.941826105117797852e-01 1.096508353948593140e-01 4.144975841045379639e-01 4.137836098670959473e-01 2.060344517230987549e-01 4.733678996562957764e-01 7.804429531097412109e-01 2.075682878494262695e-01 4.568139612674713135e-01 8.171494603157043457e-01 3.688180446624755859e-01 5.091174840927124023e-01 6.362766027450561523e-01 3.696025609970092773e-01 4.896810948848724365e-01 6.057882308959960938e-01 5.157302021980285645e-01 4.924282729625701904e-01 4.803418815135955811e-01 5.024963617324829102e-01 4.706536531448364258e-01 3.443563580513000488e-01 5.031585097312927246e-01 5.176956057548522949e-01 8.618584871292114258e-01 4.981110990047454834e-01 4.684239923954010010e-01 8.065385222434997559e-01 7.173290848731994629e-01 6.003040671348571777e-01 6.763974428176879883e-01 7.115796208381652832e-01 4.122016429901123047e-01 8.022627234458923340e-01 9.202962517738342285e-01 6.874397397041320801e-01 4.537217319011688232e-01 9.002146124839782715e-01 3.438499867916107178e-01 5.917245745658874512e-01
1.268329024314880371e-01 3.917029798030853271e-01 4.986201524734497070e-01 1.054913178086280823e-01 4.080124497413635254e-01 4.835909903049468994e-01 1.082370430231094360e-01 3.867983222007751465e-01 5.766619443893432617e-01 1.084171086549758911e-01 4.451666176319122314e-01 6.887609362602233887e-01 1.072572469711303711e-01 4.006661176681518555e-01 5.704550147056579590e-01 2.069114446640014648e-01 4.629946351051330566e-01 8.435660600662231445e-01 2.043074220418930054e-01 4.543823599815368652e-01 7.855914235115051270e-01 3.813729286193847656e-01 5.023875832557678223e-01 4.983723759651184082e-01 3.710693120956420898e-01 4.860102832317352295e-01 6.670079827308654785e-01 5.352835059165954590e-01 4.789402484893798828e-01 6.393512487411499023e-01 5.104562044143676758e-01 4.711818397045135498e-01 2.936950027942657471e-01 5.038318037986755371e-01 5.053340792655944824e-01 8.841744661331176758e-01 4.959444105625152588e-01 4.620684683322906494e-01 7.217903137207031250e-01 7.134526371955871582e-01 5.916897654533386230e-01 7.753764390945434570e-01 7.082123160362243652e-01 4.033153951168060303e-01 8.695791363716125488e-01 9.105392098426818848e-01 6.896097064018249512e-01 4.710355401039123535e-01 9.143750667572021484e-01 3.478999435901641846e-01 6.815365552902221680e-01
1.120021343231201172e-01 3.460896015167236328e-01 5.262530446052551270e-01 8.981968462467193604e-02 3.534815609455108643e-01 6.131516098976135254e-01 9.167093038558959961e-02 3.457280993461608887e-01 6.077223420143127441e-01 8.447430282831192017e-02 3.889954686164855957e-01 6.092340350151062012e-01 8.625672757625579834e-02 3.700259029865264893e-01 6.018836498260498047e-01 1.841071397066116333e-01 4.317632019519805908e-01 7.653617262840270996e-01 1.806515753269195557e-01 4.232442677021026611e-01 8.256313204765319824e-01 3.578079044818878174e-01 4.723020792007446289e-01 6.982389688491821289e-01 3.481077253818511963e-01 4.653715193271636963e-01 5.967015624046325684e-01 5.150166153907775879e-01 4.511420130729675293e-01 5.918321013450622559e-01 4.876044690608978271e-01 4.468624293804168701e-01 2.374369949102401733e-01 5.004153251647949219e-01 4.676133096218109131e-01 8.356738686561584473e-01 4.921848773956298828e-01 4.206327497959136963e-01 7.840918302536010742e-01 7.099798321723937988e-01 5.609717369079589844e-01 7.800969481468200684e-01 7.095956206321716309e-01 3.600908517837524414e-01 9.268456101417541504e-01 9.034534692764282227e-01 6.864461302757263184e-01 8.587762713432312012e-01 9.154007434844970703e-01 3.196242451667785645e-01 6.033176183700561523e-01
